,eventId,created,startExpect,endExpect,start,end,cp,category,description,sids,lng,lat,accident_sid
220,3699292,2020-10-15 18:14:26,2020-10-15 18:05:00,2020-10-15 18:35:00,,,경찰청(UTIC),ACCIDENT,[사고] 마른내로 중구청앞사거리 에서 오장동사거리 방향 1차로 교통사고 주의운전 ,[1010010200],126.998784657038,37.5643145998584,1010010200
222,3699345,2020-10-15 22:29:00,2020-10-15 22:25:00,2020-10-15 22:45:00,,,tbs 교통방송,ACCIDENT,분당수서로 분당방면 (탄천2교 → 탄천1교) 3차로 추돌사고로 정체,[1220002901],127.075285,37.501007,1220002901
86,3699381,2020-10-16 08:17:22,2020-10-16 08:02:00,2020-10-16 08:32:00,,,경찰청(UTIC),ACCIDENT,[사고] 삼양로 동국빌딩 에서 미아2동사무소 방향 1차로 교통사고 주의운전,[1080004402],127.0181028,37.6275579,1080004402
81,3700447,2020-10-16 18:21:24,2020-10-16 18:04:00,2020-10-16 18:34:00,,,경찰청(UTIC),ACCIDENT,[사고] 한천로 국립4.19민주묘지입구사거리 에서 광산사거리 방향 2차로 교통사고 주의운전,[1080012503],127.015158547316,37.6480696514643,1080012503
109,3700538,2020-10-17 08:32:20,2020-10-17 08:19:00,2020-10-17 08:49:00,,,경찰청(UTIC),ACCIDENT,[사고] 국회대로 신월IC 에서 경인2지하차도서측 방향 1차로 교통사고 주의운전,[1140022202],126.837917510508,37.5260010211742,1140022202
7,3701114,2020-10-18 11:18:21,2020-10-18 10:56:00,2020-10-18 11:26:00,,,경찰청(UTIC),ACCIDENT,"[사고] 공항대로 kbs스포츠월드 에서 강서구청입구 방향 3,4차로 교통사고 주의운전",[1150001304],126.852155070379,37.5559306191072,1150001304
9,3701346,2020-10-18 12:57:00,2020-10-18 12:55:00,2020-10-18 13:15:00,,,tbs 교통방송,ACCIDENT,"강변북로 (구리 → 일산) 양화대교 조금 지난 지점 1차로 승용차끼리 추돌사고로 정체, 반대방면 (가양대교 → 난지나들목) 4,5차로에 있었던 차선긋는작업 종료, 정상소통",[1130002002],126.906754,37.54835,1130002002
5,3701414,2020-10-18 15:37:00,2020-10-18 15:35:00,2020-10-18 15:55:00,,,tbs 교통방송,ACCIDENT,"행주대교 (북단 → 남단) 2차로에 있었던 승용차,화물차 추돌사고 처리작업 완료, 사고여파로 정체",[1150007201],126.809117,37.597463,1150007201
1,3701420,2020-10-18 16:30:27,2020-10-18 16:29:00,2020-10-18 16:59:00,,,경찰청(UTIC),ACCIDENT,[사고] 강변북로 강변북로일반국도1호선 에서 강변북로내부순환로램 방향 4차로 교통사고 주의운전,[1130002303],126.899784128812,37.552789899751,1130002303
11,3701488,2020-10-18 19:04:25,2020-10-18 18:59:00,2020-10-18 19:29:00,,,경찰청(UTIC),ACCIDENT,[사고] 강변북로 양화대교  에서 서강대교  방향 1차로 고장 차량 지체 주의운전 ,[1130000901],126.917915593257,37.5423445238636,1130000901
44,3701900,2020-10-19 09:06:00,2020-10-19 08:54:00,2020-10-19 09:40:00,,,경기도 교통정보센터,ACCIDENT,"[사고] 경부고속도로 (부산방향) 서초IC → 양재IC  2,3차로 통제,  사고",[1210003000],127.03129736,37.4724238906382,1210003000
46,3701911,2020-10-19 09:19:00,2020-10-19 09:16:00,2020-10-19 09:36:00,,,tbs 교통방송,ACCIDENT,올림픽대로 공항방면 (청담대교 → 영동대교) 1차로 승용차관련 추돌사고 처리작업으로 정체,[1220004502],127.059538,37.523613,1220004502
50,3702414,2020-10-19 14:02:00,2020-10-19 13:54:00,2020-10-19 14:24:00,,,경기도 교통정보센터,ACCIDENT,"[사고] 강변북로 (일산방향) 한강대교 → 원효대교  1차로 통제,  사고",[1020001201],126.95316289,37.528821725461,1020001201
39,3702565,2020-10-19 16:32:02,2020-10-19 16:32:02,2020-10-19 17:02:00,,,국토교통부,ACCIDENT,[사고] 수도권제1순환선(1000) (1차로)승용차관련사고처리중,[1230000902],127.132068178766,37.4771845806782,1230000902
24,3703214,2020-10-20 11:17:24,2020-10-20 10:57:00,2020-10-20 11:27:00,,,경찰청(UTIC),ACCIDENT,[사고] 내부순환로 연희램프 에서 성산램프 방향 2차로 교통사고 택시-승용차. 후미 지체,[1130006501],126.915271239865,37.56679572891,1130006501
26,3703215,2020-10-20 11:17:24,2020-10-20 11:02:00,2020-10-20 11:32:00,,,경찰청(UTIC),ACCIDENT,[사고] 강변북로 성산대교 에서 양화대교 방향 3차로 교통사고 화물차-승용차. 후미 지체,[1130002302],126.901182064251,37.5516390218838,1130002302
29,3703216,2020-10-20 11:17:24,2020-10-20 11:05:00,2020-10-20 11:35:00,,,경찰청(UTIC),ACCIDENT,[사고] 여의대방로 해군회관앞  에서 보라매역 방향 1차로 교통사고 지체 주의운전,[1180010201],126.921134514535,37.5023241870297,1180010201
21,3703506,2020-10-20 12:31:00,2020-10-20 12:29:00,2020-10-20 12:49:00,,,tbs 교통방송,ACCIDENT,"내부순환로 (성수대교 → 성산대교) 성산램프부근 3차로 승용차관련 추돌사고 처리작업으로 정체, 반대방면 1차로에 사고처리 관계차량이 서 있어 사고위험",[1130004800],126.901597,37.562915,1130004800
65,3705349,2020-10-22 10:31:00,2020-10-22 10:25:00,2020-10-22 10:55:00,,,경기도 교통정보센터,ACCIDENT,"[사고] 수도권 제1순환고속도로 (구리방향) 하남JC → 상일IC  2,3차로 통제,  사고",[2270007200],127.18225981,37.5430081729164,2270007200
62,3706147,2020-10-22 17:11:02,2020-10-22 17:11:02,2020-10-22 17:41:00,,,국토교통부,ACCIDENT,[사고] 수도권제1순환선(1000) (2차로)승용차관련사고처리중,[2320003100],126.7779,37.5987,2320003100
64,3706151,2020-10-22 17:26:00,2020-10-22 17:04:00,2020-10-22 17:34:00,,,경기도 교통정보센터,ACCIDENT,"[사고] 올림픽대로 (하남방향) 행주대교 → 방화대교  1차로 통제,  사고",[1150006000],126.81470852,37.5868179255303,1150006000
74,3706297,2020-10-23 09:03:00,2020-10-23 09:02:00,2020-10-23 09:22:00,,,tbs 교통방송,ACCIDENT,"독막로 (합정역 → 상수역) 합정역교차로 조금 지난 지점 하위차로 화물차,승용차 추돌사고 처리작업으로 또 다른 사고위험",[1130012505],126.914856,37.5486,1130012505
88,3706309,2020-10-23 09:19:19,2020-10-23 08:56:00,2020-10-23 09:26:00,,,경찰청(UTIC),ACCIDENT,"[사고] 독막로 합정역 에서 상수역 방향 1,2차로 교통사고 화물차-승용차. 후미 지체",[1130012505],126.915676789316,37.548426941685,1130012505
20,3707797,2020-10-24 20:24:21,2020-10-24 20:16:00,2020-10-24 20:46:00,,,경찰청(UTIC),ACCIDENT,[사고] 광평로 광평교 에서 수서역 방향 5차로 교통사고 승용차 관련. 후미 지체,[1220013201],127.101978519246,37.4875007054714,1220013201
22,3707800,2020-10-24 20:24:23,2020-10-24 20:15:00,2020-10-24 20:45:00,,,경찰청(UTIC),ACCIDENT,[사고] 송파대로 석촌호수북호수사거리 에서 잠실역 방향 6차로 교통사고 주의운전,[1230003601],127.100593499443,37.5128629517595,1230003601
56,3707862,2020-10-25 10:33:22,2020-10-25 10:09:00,2020-10-25 10:39:00,,,경찰청(UTIC),ACCIDENT,[사고] 동일로 군자교지하차도 에서 중곡동주유소 방향 2차로 교통사고 주의운행,[1040005202],127.074017133002,37.5597635731698,1040005202
55,3708146,2020-10-25 15:04:00,2020-10-25 15:02:00,2020-10-25 15:22:00,,,tbs 교통방송,ACCIDENT,"퇴계로 (한양공고앞3거리 → 신당4거리) 1차로 승용차,택시 추돌사고 처리작업으로 정체",[1010011803],127.01373,37.565037,1010011803
34,3708782,2020-10-26 11:10:24,2020-10-26 10:51:00,2020-10-26 11:21:00,,,경찰청(UTIC),ACCIDENT,[사고] 화곡로 가양역 에서 강서구청입구 방향 2차로 교통사고 승용차-승합차. 후미 서행,[1150013206],126.852482599229,37.5562734075446,1150013206
27,3709139,2020-10-26 13:45:28,2020-10-26 13:32:00,2020-10-26 14:02:00,,,경찰청(UTIC),ACCIDENT,[사고] 언주로 성수대교북단사거리 에서 성수대교북단 방향 2차로 교통사고 주의운전,[1030006301],127.035523836444,37.5408270003097,1030006301
29,3709276,2020-10-26 16:22:23,2020-10-26 16:12:00,2020-10-26 16:42:00,,,경찰청(UTIC),ACCIDENT,"[사고] 세종대로 세종로사거리 에서 광화문삼거리 방향 6,7차로 교통사고 주의운전",[1000005202],126.97709489678,37.5700629901201,1000005202
36,3709281,2020-10-26 16:22:25,2020-10-26 16:13:00,2020-10-26 16:43:00,,,경찰청(UTIC),ACCIDENT,[사고] 일반국도6호선 상봉2지구대 에서 망우역 방향 3차로 교통사고 주의운전,[1060002702],127.093662797829,37.5984403477926,1060002702
5,3709582,2020-10-27 09:01:23,2020-10-27 08:43:00,2020-10-27 09:13:00,,,경찰청(UTIC),ACCIDENT,[사고] 가좌로 연흥초등학교 에서 응암오거리 방향 3차로 교통사고 주의운전,[1110004801],126.917544472593,37.5899109187763,1110004801
6,3710532,2020-10-27 16:45:21,2020-10-27 16:38:00,2020-10-27 17:08:00,,,경찰청(UTIC),ACCIDENT,[사고] 강변북로 잠실대교  에서 청담대교  방향 3차로 교통사고 지체 주의운전 ,[1040000202],127.08463919337,37.5276338868697,1040000202
94,3710797,2020-10-28 08:30:00,2020-10-28 08:27:00,2020-10-28 08:47:00,,,tbs 교통방송,ACCIDENT,강변북로 일산방면 (원효대교 → 마포대교) 5차로 승용차끼리 추돌사고 처리작업으로 사고위험,[1020001403],126.948035,37.53378,1020001403
102,3710936,2020-10-28 09:34:28,2020-10-28 09:19:00,2020-10-28 09:49:00,,,경찰청(UTIC),ACCIDENT,[사고] 공항대로 KBS88체육관 에서 강서구청입구교차로 방향 2차로 교통사고 주의운행,[1150001302],126.849321386785,37.5569399044534,1150001302
96,3711523,2020-10-28 14:44:24,2020-10-28 14:31:00,2020-10-28 15:31:00,,,경찰청(UTIC),ACCIDENT,[사고] 삼일대로 운현초교입구 에서 안국역 방향 3차로 교통사고 주의운전,[1000010403],126.986463249228,37.5763139866115,1000010403
108,3711730,2020-10-28 17:22:25,2020-10-28 17:05:00,2020-10-28 17:35:00,,,경찰청(UTIC),ACCIDENT,[사고] 개포로 개포동역 에서 개포고교 방향 2차로 교통사고,[1220012000],127.060334046597,37.4868580606804,1220012000
105,3711821,2020-10-28 19:57:24,2020-10-28 19:55:00,2020-10-28 20:25:00,,,경찰청(UTIC),ACCIDENT,[사고] 퇴계로 성동고교 에서 신당역 방향 2차로 교통사고 주의운행,[1010013201],127.016463266965,37.5654554709282,1010013201
63,3711970,2020-10-29 09:28:00,2020-10-29 09:27:00,2020-10-29 09:47:00,,,tbs 교통방송,ACCIDENT,동부간선도로 의정부방면 (이화교 → 월릉교) 1차로 사고처리작업으로 정체,[1060004101],127.073238,37.605578,1060004101
71,3712450,2020-10-29 11:44:10,2020-10-29 11:43:00,2020-10-29 12:13:00,2020-10-29 11:43:00,2020-10-29 12:13:00,경찰청(UTIC),ACCIDENT,[사고] 양화대교 남단에서 북단방향 하위2개차로 구조작업,[1180003800],126.905222556929,37.5441573280647,1180003800
94,3713038,2020-10-30 08:19:21,2020-10-30 07:59:00,2020-10-30 08:29:00,,,경찰청(UTIC),ACCIDENT,[사고] 용마산로 신내차량기지입구 에서 화훼단지 방향 4차로 고장 차량 주의운전,[1060004602],127.101226016841,37.6127549642914,1060004602
96,3713783,2020-10-30 14:41:00,2020-10-30 14:35:00,2020-10-30 15:05:00,,,경기도 교통정보센터,ACCIDENT,"[사고] 경부고속도로 (서울방향) 서초IC → 반포IC  2차로 통제,  사고",[1210004200],127.02348578,37.490617071777,1210004200
88,3713803,2020-10-30 16:03:26,2020-10-30 16:00:00,2020-10-30 16:30:00,,,경찰청(UTIC),ACCIDENT,[사고] 국회대로 영등포구청 에서 영등포경찰서 방향 1차로 교통사고 주의운전,[1180031800],126.9022193,37.5262421,1180031800
109,3714227,2020-10-31 11:41:27,2020-10-31 11:21:00,2020-10-31 11:51:00,,,경찰청(UTIC),ACCIDENT,[사고] 월계로 상아A빌딩 에서 드림랜드앞 방향 3차로 교통사고 주의운전,[1070021501],127.04526106492,37.6206059871935,1070021501
127,3714663,2020-11-01 09:56:20,2020-11-01 09:48:00,2020-11-01 10:18:00,,,경찰청(UTIC),ACCIDENT,[사고] 동부간선도로 군자교 에서 성동교 방향 2차로 교통사고 주의운전,[1030001800],127.046240723137,37.552356076344,1030001800
122,3714778,2020-11-01 12:28:24,2020-11-01 12:09:00,2020-11-01 12:39:00,,,경찰청(UTIC),ACCIDENT,[사고] 양화로 합정역  에서 KB국민은행  방향 5차로 교통사고 지체 주의운전 ,[1130001503],126.91120089805,37.5486849500765,1130001503
132,3714780,2020-11-01 12:28:24,2020-11-01 12:16:00,2020-11-01 12:46:00,,,경찰청(UTIC),ACCIDENT,[사고] 양화로 합정역 에서 양화대교북단 방향 5차로 교통사고 주의운전,[1130001503],126.911500676134,37.5487730224804,1130001503
114,3714987,2020-11-01 20:09:00,2020-11-01 20:08:00,2020-11-01 20:28:00,,,tbs 교통방송,ACCIDENT,분당수서로 (분당 → 청담대교) 수서나들목 조금 지난 지점 1차로 승용차관련 추돌사고로 정체,[1220001804],127.084804,37.498423,1220001804
130,3714991,2020-11-01 20:17:23,2020-11-01 20:06:00,2020-11-01 20:36:00,,,경찰청(UTIC),ACCIDENT,[사고] 동부간선도로 수서나들목 에서 탄천1교 방향 1차로 교통사고 주의운행,[1220001803],127.095746293596,37.4947702906275,1220001803
23,3715365,2020-11-02 10:22:23,2020-11-02 09:59:00,2020-11-02 10:29:00,,,경찰청(UTIC),ACCIDENT,[사고] 증산로 월드컵경기장사거리 에서 상암사거리 방향 3차로 교통사고,[1130006801],126.893916307699,37.5678866960361,1130006801
18,3715931,2020-11-02 14:07:00,2020-11-02 13:59:00,2020-11-02 14:30:00,,2020-11-02 14:20:55,경기도 교통정보센터,ACCIDENT,"[사고] 강변북로 (구리방향) 올림픽대교 → 천호대교  3차로 통제,  고장차량",[1040001602],127.10634238,37.542829729614,1040001602
27,3716173,2020-11-02 17:28:00,2020-11-02 17:25:00,2020-11-02 17:45:00,,,tbs 교통방송,ACCIDENT,[사고] 올림픽대로 하남방면 (방화대교 → 가양대교) 1차로 승용차관련 추돌사고로 정체,[1150004502],126.838036,37.577126,1150004502
36,3716307,2020-11-03 08:25:20,2020-11-03 08:04:00,2020-11-03 08:34:00,,,경찰청(UTIC),ACCIDENT,[사고] 덕릉로 화계사입구 에서 한신대 방향 2차로 고장 차량 주의운전,[1080006500],127.015531015002,37.6340588788469,1080006500
30,3716643,2020-11-03 10:58:24,2020-11-03 10:45:00,2020-11-03 11:15:00,,,경찰청(UTIC),ACCIDENT,[사고] 신림로 등용빌딩 에서 신림2교북단 방향 1차로 교통사고 주의운전,[1200001406],126.937361934409,37.476966038067,1200001406
29,3717447,2020-11-03 17:01:00,2020-11-03 16:59:00,2020-11-03 17:19:00,,,tbs 교통방송,ACCIDENT,"동부간선도로 (의정부 → 성수대교) 성동교아래 4차로 화물차,승용차 추돌사고로 정체",[1030001800],127.044317,37.55219,1030001800
73,3717677,2020-11-04 08:24:00,2020-11-04 08:21:00,2020-11-04 08:41:00,,,tbs 교통방송,ACCIDENT,수도권제1순환고속도로 (판교 → 구리) 하남분기점부근 3차로 승용차관련 추돌사고 처리작업으로 1km구간 정체,[2270005900],127.193918693125,37.5317283786316,2270005900
74,3718378,2020-11-04 14:47:03,2020-11-04 14:47:03,2020-11-04 15:17:00,,,국토교통부,ACCIDENT,[사고] 수도권제1순환선(1000) (1차로)승용차사고처리중,[2040003801],127.122655388161,37.4374890307216,2040003801
69,3718390,2020-11-04 15:09:02,2020-11-04 15:09:02,2020-11-04 15:40:00,,,국토교통부,ACCIDENT,[사고] 수도권제1순환선(1000) (4차로)승용차사고처리중,[1230434200],127.136,37.4853,1230434200
75,3718406,2020-11-04 16:14:00,2020-11-04 16:00:00,2020-11-04 16:20:00,,,tbs 교통방송,ACCIDENT,내부순환로 성수대교방면 (길음램프 → 종암분기점) 3차로 사고 처리작업으로 정체,[1070000300],127.023305,37.601647,1070000300
13,3718659,2020-11-05 07:28:20,2020-11-05 07:22:00,2020-11-05 07:52:00,,,경찰청(UTIC),ACCIDENT,[사고] 올림픽대로 청담대교 에서 영동대교 방향 4차로 교통사고 주의운전,[1220004502],127.059407788498,37.5236938748395,1220004502
10,3718689,2020-11-05 08:12:00,2020-11-05 08:09:00,2020-11-05 08:29:00,,,tbs 교통방송,ACCIDENT,"분당수서로 분당방면 (탄천1교 → 수서나들목) 1,2차로 추돌사고 처리작업으로 정체",[1220001703],127.086454,37.497773,1220001703
58,3719832,2020-11-06 08:19:20,2020-11-06 08:17:00,2020-11-06 08:47:00,,,경찰청(UTIC),ACCIDENT,[사고] 올림픽대로 영동대교 에서 성수대교 방향 5차로 교통사고 주의운행,[1220005502],127.046475738404,37.5298760400475,1220005502
45,3720112,2020-11-06 10:54:24,2020-11-06 10:36:00,2020-11-06 11:06:00,,,경찰청(UTIC),ACCIDENT,[사고] 월곡로 내부순환로월송길램프 에서 원조산천칡냉면 방향 4차로 고장 차량 주의운전,[1070038900],127.040931444209,37.6010117303522,1070038900
56,3720487,2020-11-06 13:32:24,2020-11-06 13:15:00,2020-11-06 13:45:00,,,경찰청(UTIC),ACCIDENT,[사고] 일반국도43호선 세무서입구삼거리 에서 아차산로436 방향 1차로 교통사고 주의운전,[2210002903],127.1311742,37.5939626,2210002903
61,3720613,2020-11-06 16:14:28,2020-11-06 16:10:00,2020-11-06 16:40:00,,,경찰청(UTIC),ACCIDENT,[사고] 증산로 월드컵경기장 에서 월드컵터널 방향 3차로 교통사고 주의운행,[1130006804],126.895984476029,37.5702221138182,1130006804
54,3720886,2020-11-07 04:50:17,2020-11-07 04:36:00,2020-11-07 05:06:00,,,경찰청(UTIC),ACCIDENT,[사고] 을지로 청계로6가 에서 청계로7가 방향 1차로 교통사고 주의운전,[1010016101],126.998545610463,37.5667122617675,1010016101
62,3720917,2020-11-07 09:38:24,2020-11-07 09:28:00,2020-11-07 09:58:00,,,경찰청(UTIC),ACCIDENT,[사고] 동부간선도로 장평교  에서 군자교  방향 1차로 고장 차량 지체 주의운전 ,[1050000301],127.072568070541,37.5626412283241,1050000301
49,3720921,2020-11-07 09:38:24,2020-11-07 09:34:00,2020-11-07 10:04:00,,,경찰청(UTIC),ACCIDENT,[사고] 영등포로 오목교 에서 양남사거리 방향 3차로 교통사고 버스-승용차. 후미 서행,[1180026802],126.883727695859,37.5232010817724,1180026802
56,3721075,2020-11-07 12:18:26,2020-11-07 11:56:00,2020-11-07 12:26:00,,,경찰청(UTIC),ACCIDENT,[사고] 종로 종로1가 에서 종로구청입구 방향 1차로 교통사고 버스 관련. 후미 서행,[1000000402],126.981990548511,37.570280077347,1000000402
